Family_ID,Publication_Numbers,Compound,Relevance_Class,Therapeutic_Application,Formulation,Drug_Delivery,Combination_Therapy,Diagnostic_Application,Manufacturing,Chemical_Modification,Conjugation,Purification_Isolation,Other_Application,Evidence,Confidence,Human_Review
45217677,EP-2640386-A1,Cytarabine,Directly Relevant,No,No,No,No,No,No,No,No,No,,"Claims progressively narrow the DNA-damaging agent list; claim 49 specifically claims the DNA damaging agent as cytarabine alone (single compound, no list) for use with the claimed CHK1 inhibitor.",High,No
29584377,EP-1982720-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a ~9-item second-therapeutic-agent list combined with ribavirin; background/Markush context, no further narrowing found.",Medium,No
57504837,US-20170172915-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a 9-item antimetabolite list (Mitomycin C, 5-FU, Floxuridine, Cytarabine, 6-Azauracil, Azathioprine, Methotrexate, Mycophenolate Mofetil, Thiotepa) combined with a multikinase inhibitor; no further narrowing found.",Medium,No
32605342,EP-1592449-B1,Cytarabine,Indirectly Relevant,Yes,No,No,No,No,No,No,No,No,,"Claim 2 lists the active compound as ""antimetabolites, preferably cytarabine, fludarabine, 5-fluoro-2-deoxyuridine, gemcitabine, hydroxyurea or methotrexate"" -- a short 6-item ""preferably"" list with cytarabine named first, real but not sole option.",Medium,Yes
55955264,CA-2967363-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Main claim lists ~30 chemotherapeutic agents; dependent claim 21/49 narrows to a 9-item list (5-FU, 6-MP, capecitabine, cytarabine, floxuridine, fludarabine, gemcitabine, hydroxyurea, methotrexate, pemetrexed); no further narrowing to cytarabine alone found.",Medium,No
39272127,CA-2670741-C,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,Claim 1 narrows the anti-metabolite to just 2 options (5-azacitidine or cytarabine) for MDS/AML treatment combined with an HDAC inhibitor; dependent claim 3 specifically isolates cytarabine alone.,High,No
75478296,CA-3172669-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Dependent claims 18-19 and 46 specifically narrow the antimetabolite/second compound to cytarabine alone for AML treatment; description notes cytarabine+anthracycline (""7+3"") as the decades-long standard of care this invention builds on.",High,No
42799856,US-8679488-B2,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,Claim 8 lists ~14 anticancer agent options combined with IL-2; dependent claim 9 specifically narrows the anticancer agent to cytarabine alone.,High,No
9894287,EP-1299110-B1,Cytarabine,Indirectly Relevant,Yes,No,No,No,No,No,No,No,No,,"Cytarabine is named in a short 3-item cytidine-analog sub-list (cytarabine, azacitidine, gemcitabine); however the further-narrowed claim 3/7 selects the antimetabolite as 5-fluorouracil or gemcitabine specifically, excluding cytarabine from the most-specific claimed embodiment -- a real but non-central named option.",Medium,Yes
32030794,EP-1539756-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) alphabetical chemotherapy agent list; generic background.,High,No
39304838,US-9364517-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a 10-item chemotherapeutic agent list (cyclophosphamide, doxorubicin, vincristine, fludarabine, carboplatin, etoposide, mitoxantrone, ifosfamide, cytarabine, cisplatin, bleomycin) combined with pegylated IL-10; no narrowing found.",Medium,No
33135116,EP-2671581-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears twice within two long (~25-item) generic anti-neoplastic agent lists; background context, not singled out.",High,No
38859094,EP-3025712-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claims a combination of a specifically named naphthyridine-carboxylic-acid compound and cytarabine (Ara-C) directly, with no intervening list; cytarabine is the sole, specifically claimed combination partner.",High,No
54288373,AU-2015243512-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a ~20-item cytotoxic-drug payload list for an antibody-drug conjugate; generic background, not singled out.",High,No
32030951,US-7432265-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) alphabetical chemotherapy agent list (same pattern as sister family EP-1539756-B1); generic background.,High,No
39009616,CA-2673040-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within an 11-item ""other pharmaceutical"" list (methotrexate, fludarabine, clofarabine, pentostatine, cladribine, cytarabine, decitabine, vincristine, vinblastine, etoposide, teniposide, bortezomib) combined with the claimed tri-substituted glycerol compound; no narrowing found.",Medium,No
47143250,EP-3311827-B1,Cytarabine,Directly Relevant,No,No,Yes,No,No,No,No,No,No,,"Claims nanoparticles for non-solid tumor treatment characterized by an anti-cancer payload selected from just two named drug classes: pyrimidine nucleoside analogs such as cytarabine, and anthracyclines such as daunorubicin; cytarabine is a specifically named example payload for this drug-delivery invention.",Medium,No
22794755,US-20030026801-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine HCl appears within an extremely long (30+) generic chemotherapy agent list; background context.,High,No
32771768,US-20100151006-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) generic chemotherapy agent list; background context.,High,No
27803545,AU-2010226920-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (25+) generic chemotherapy agent list; background context.,High,No
29254237,US-20040214871-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an ~8-item antimetabolite sub-list nested inside a much longer multi-class chemotherapy Markush list; generic background.,High,No
101123917,US-20110274647-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a ~25-item chemotherapy agent list associated with chemotherapy-induced peripheral neuropathy (CIPN); generic background, not singled out.",High,No
41128289,US-10653677-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) generic chemotherapy agent list; background context.,High,No
36593193,CA-2902071-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within a 13-item nucleoside analog list combined with paclitaxel/albumin for solid tumor treatment; no narrowing found.,Medium,No
48669591,US-20230097694-A1,Cytarabine,Directly Relevant,Yes,No,No,No,No,No,No,No,No,,"Multiple dependent claims (81,96,111) specifically narrow the chemotherapy agent to cytarabine alone (as one of several single-compound dependent claims covering the same list individually).",High,No
22808722,WO-2002004448-A3,Cytarabine,Uncertain,No,No,No,No,No,No,No,No,No,,"Claims and description text were empty in this pull; title/abstract concern treating drug-induced peripheral neuropathy generally with purine/tetrahydroindolone/pyrimidine derivatives, with no mention of cytarabine anywhere in the retrievable text despite the original tac= search match. Cannot determine substantive relevance from available evidence.",Low,Yes
31978544,NZ-539164-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears twice within extremely long (25-30 item) generic chemotherapy/targeted-therapy agent lists; background context.,High,No
56126443,EP-3235505-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytarabine ocfosfate appear within a ~20-item chemotherapy agent list; background context.,High,No
64664097,EP-3501512-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine (as idarubicin/cytarabine and cytarabine/daunorubicin combinations) appears within an extremely long (50+) list of anti-cancer agents/regimens; background context.,High,No
25121537,CA-2277824-C,Cytarabine,Directly Relevant,No,No,Yes,No,No,No,No,No,No,,"Claim 6/21/39 narrows the antineoplastic drug for the claimed nasal dosage composition to a short 5-item list (cytarabine, mitomycin, doxorubicin, vincristine, vinblastine); cytarabine is a specifically named option for this drug-delivery/formulation invention.",Medium,No
38437866,US-20070203074-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) generic chemotherapy agent list; background context.,High,No
37654955,US-20090035269-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) generic anti-cancer agent list; background context.,High,No
49876831,FR-3011240-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an 8-item nucleoside-analog list combined with the claimed formula (I) compound; no further narrowing found.,Medium,No
39225888,US-20150306103-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim directly states ""the second agent is cytarabine"" combined with a specifically claimed irreversible Btk inhibitor for AML treatment; no intervening list, cytarabine is the sole named second agent.",High,No
44597267,EP-1606406-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytosine arabinoside (cytarabine) appears within an extremely long (40+) alphabetical chemotherapy agent glossary; background context.,High,No
42806010,US-8927530-B2,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 2 lists an 11-item antimetabolite group; claim 3 and the description specifically narrow the preferred antimetabolite to ""gemcitabine or cytarabine"" (2-item preferred list); a specifically claimed/preferred embodiment.",High,No
22256115,ZA-200101157-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within an ~18-item list of named chemotherapy regimens (CHOP, ICE, Mitozantrone, Cytarabine, DVP, ATRA, Idarubicin, etc.) for B-cell lymphoma; background context, not singled out.",High,No
51299134,AU-2013377736-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a 12-item cytotoxic agent list for treating aphthous lesions/mucositis (topical composition); background context, not the invention focus.",Medium,No
41328433,EP-2358697-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytarabine ocfosfate appear within an extremely long (50+) alphabetical anti-cancer compound list; generic background.,High,No
41199715,CA-2721218-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytarabine liposomal appear within an extremely long (100+) alphabetical list of essentially all FDA-approved chemotherapy drugs; generic background list (same pattern as other CA family patents in this dataset).,High,No
26244092,US-7202361-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a ~20-item combination-drug list; background context, not singled out.",High,No
40532651,HK-1156631-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytarabine liposomal (with brand names) appear within an extremely long (100+) branded drug-name glossary; generic background list.,High,No
8862882,US-7524857-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytosine arabinoside appear within a ~15-20 item multi-class antineoplastic agent list; background context.,High,No
68696369,EP-3880207-B1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 5 specifically names cytarabine and/or daunorubicin as the example additional anti-cancer agent(s) combined with the claimed FLT3 inhibitor/midostaurin combination; a short, specifically claimed example, not generic background.",Medium,No
54700055,US-20230233579-A1,Cytarabine,Indirectly Relevant,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a 5-item prior-treatment eligibility criterion (doxorubicin, melphalan, etoposide, cytarabine, bendamustine) defining the treated patient population; a real, specific but non-central mention.",Medium,Yes
38116587,US-20140179592-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a ~20-item ""another therapeutic agent"" list; background context, not singled out.",High,No
38522308,US-20090117203-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a 9-item chemotherapeutic agent list (methotrexate, fluorouracil, fluorodeoxyuridine, azacitidine, cytarabine, mercaptopurine, 6-thioguanine, pentostatin, fludarabine); background context.",Medium,No
22780552,EP-1289557-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within a ~20-item chemotherapy agent list; background context.,High,No
29715313,WO-2003101474-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) chemotherapy agent list; generic background.,High,No
55543089,US-10064911-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) generic chemotherapy agent list; background context.,High,No
34108157,AU-2009251083-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within a ~20-item chemotherapy agent list; background context.,High,No
44140885,EP-3438129-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
41707605,US-20100137434-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
27265859,EP-0533280-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
32030811,NZ-538595-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
48986165,US-20160108398-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (10+) generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
